Date,Dubai,,
18년09월13일,77.2,,
18년09월14일,76.31,,
18년09월17일,76.43,,
18년09월18일,75.85,,
18년09월19일,77.02,,
18년09월20일,77.53,,
18년09월21일,77.35,,
18년09월24일,78.45,,
18년09월25일,79.69,,
18년09월26일,80.04,,
18년09월27일,80.36,,
18년09월28일,80.03,,
18년10월01일,80.83,,
18년10월02일,82.88,,
18년10월03일,83.29,,
18년10월04일,84.44,,
18년10월05일,83.2,,
18년10월08일,81.61,,
18년10월09일,82.8,,
18년10월10일,83.04,,
18년10월11일,80.66,,
18년10월12일,79.36,,
18년10월15일,79.3,,
18년10월16일,78.83,,
18년10월17일,80.23,,
18년10월18일,78.43,,
18년10월19일,77.88,,
18년10월22일,78.78,,
18년10월23일,77.83,,
18년10월24일,74.42,,
18년10월25일,74.96,,
18년10월26일,75.42,,
18년10월29일,76.01,,
18년10월30일,76.18,,
18년10월31일,75.66,,
18년11월01일,73.38,,
18년11월02일,71.67,,
18년11월05일,71.2,,
18년11월06일,,,
18년11월07일,70.64,,
18년11월08일,71.54,,
18년11월09일,69.36,,
18년11월12일,70.59,,
18년11월13일,68.48,,
18년11월14일,64.46,,
18년11월15일,65.39,,
18년11월16일,66.49,,
18년11월19일,66.17,,
18년11월20일,65.51,,
18년11월21일,62.65,,
18년11월22일,62.44,,
18년11월23일,61.08,,
18년11월26일,59.13,,
18년11월27일,59.07,,
18년11월28일,60.18,,
18년11월29일,58.3,,
18년11월30일,59.02,,
18년12월03일,61.19,,
18년12월04일,61.54,,
18년12월05일,59.81,,
18년12월06일,59.85,,
18년12월07일,58.39,,
18년12월10일,60.22,,
18년12월11일,58.37,,
18년12월12일,59.23,,
18년12월13일,58.81,,
18년12월14일,59.67,,
18년12월17일,58.92,,
18년12월18일,57.21,,
18년12월19일,55.05,,
18년12월20일,54.47,,
18년12월21일,53.51,,
18년12월24일,,,
18년12월26일,49.52,,
18년12월27일,53.07,,
18년12월28일,52.86,,
18년12월31일,,,
19년01월02일,51.86,,
19년01월03일,53.2,,
19년01월04일,55.59,,
19년01월07일,56.79,,
19년01월08일,56.18,,
19년01월09일,58.07,,
19년01월10일,59.6,,
19년01월11일,61.16,,
19년01월14일,58.92,,
19년01월15일,58.63,,
19년01월16일,60.15,,
19년01월17일,60.03,,
19년01월18일,61.12,,
19년01월21일,61.88,,
19년01월22일,61.43,,
19년01월23일,61.23,,
19년01월24일,60.41,,
19년01월25일,61.16,,
19년01월28일,60.32,,
19년01월29일,59.44,,
19년01월30일,60.93,,
19년01월31일,61.82,,
19년02월01일,60.87,,
19년02월04일,62.93,,
19년02월05일,,,
19년02월06일,,,
19년02월07일,62.51,,
19년02월08일,61.62,,
19년02월11일,62.02,,
19년02월12일,62.23,,
19년02월13일,63.34,,
19년02월14일,65.32,,
19년02월15일,65.12,,
19년02월18일,66.73,,
19년02월19일,66.48,,
19년02월20일,66.38,,
19년02월21일,67.12,,
19년02월22일,67.22,,
19년02월25일,66.84,,
19년02월26일,64.56,,
19년02월27일,65.3,,
19년02월28일,65.98,,
19년03월01일,66.56,,
19년03월04일,65.36,,
19년03월05일,65.73,,
19년03월06일,65.85,,
19년03월07일,66.47,,
19년03월08일,65.77,,
19년03월11일,66.81,,
19년03월12일,67.15,,
19년03월13일,67.22,,
19년03월14일,68.17,,
19년03월15일,67.71,,
19년03월18일,67.32,,
19년03월19일,67.63,,
19년03월20일,67.67,,
19년03월21일,68.23,,
19년03월22일,67.46,,
19년03월25일,66.34,,
19년03월26일,67.17,,
19년03월27일,67.37,,
19년03월28일,66.56,,
19년03월29일,67.23,,
19년04월01일,68.23,,
19년04월02일,68.81,,
19년04월03일,69.43,,
19년04월04일,68.67,,
19년04월05일,68.82,,
19년04월08일,70.29,,
19년04월09일,70.53,,
19년04월10일,70.08,,
19년04월11일,70.52,,
19년04월12일,70.1,,
19년04월15일,70.32,,
19년04월16일,70.21,,
19년04월17일,71.33,,
19년04월18일,71.07,,
19년04월22일,73.36,,
19년04월23일,73.77,,
19년04월24일,73.67,,
19년04월25일,74.46,,
19년04월26일,73.45,,
19년04월29일,71.09,,
19년04월30일,71.63,,
19년05월01일,,,
19년05월02일,71.43,,
19년05월03일,69.93,,
19년05월06일,69.22,,
19년05월07일,70.29,,
19년05월08일,69.28,,
19년05월09일,69.09,,
19년05월10일,70.1,,
19년05월13일,70.97,,
19년05월14일,69.7,,
19년05월15일,70.46,,
19년05월16일,72.04,,
19년05월17일,72.46,,
19년05월20일,,,
19년05월21일,71.64,,
19년05월22일,71.23,,
19년05월23일,69.22,,
19년05월24일,66.73,,
19년05월27일,66.88,,
19년05월28일,68.31,,
19년05월29일,67.13,,
19년05월30일,67.12,,
19년05월31일,63.83,,
19년06월03일,60.17,,
19년06월04일,60.03,,
19년06월05일,,,
19년06월06일,59.37,,
19년06월07일,61.2,,
19년06월10일,61.92,,
19년06월11일,61.28,,
19년06월12일,59.9,,
19년06월13일,60.28,,
19년06월14일,59.9,,
19년06월17일,60.74,,
19년06월18일,59.92,,
19년06월19일,61.22,,
19년06월20일,62.61,,
19년06월21일,64.22,,
19년06월24일,64.02,,
19년06월25일,63.38,,
19년06월26일,64.29,,
19년06월27일,64.42,,
19년06월28일,64.88,,
19년07월01일,64.92,,
19년07월02일,63.43,,
19년07월03일,60.62,,
19년07월04일,61.75,,
19년07월05일,61.62,,
19년07월08일,63.32,,
19년07월09일,62.63,,
19년07월10일,63.9,,
19년07월11일,65.95,,
19년07월12일,65.88,,
19년07월15일,65.22,,
19년07월16일,64.58,,
19년07월17일,63.23,,
19년07월18일,62.14,,
19년07월19일,61.55,,
19년07월22일,62.74,,
19년07월23일,62.11,,
19년07월24일,63.21,,
19년07월25일,63.03,,
19년07월26일,62.83,,
19년07월29일,62.53,,
19년07월30일,63.63,,
19년07월31일,64.57,,
19년08월01일,63.05,,
19년08월02일,60.33,,
19년08월05일,59.68,,
19년08월06일,58.75,,
19년08월07일,57.89,,
19년08월08일,56.83,,
19년08월09일,,,
19년08월12일,,,
19년08월13일,57.76,,
19년08월14일,59.66,,
19년08월15일,58.33,,
19년08월16일,58.2,,
19년08월19일,58.4,,
19년08월20일,59.24,,
19년08월21일,60.09,,
19년08월22일,60.29,,
19년08월23일,59.43,,
19년08월26일,58.59,,
19년08월27일,58.07,,
19년08월28일,58.99,,
19년08월29일,59.32,,
19년08월30일,59.62,,
19년09월02일,57.62,,
19년09월03일,56.48,,
19년09월04일,56.72,,
19년09월05일,58.53,,
19년09월06일,59.23,,
19년09월09일,60.12,,
19년09월10일,60.89,,
19년09월11일,60.89,,
19년09월12일,59.32,,
19년09월13일,58.36,,
19년09월16일,63.88,,
19년09월17일,67.53,,
19년09월18일,63.3,,
19년09월19일,63.23,,
19년09월20일,64.28,,
19년09월23일,63.59,,
19년09월24일,63.46,,
19년09월25일,61.57,,
19년09월26일,61.73,,
19년09월27일,62.07,,
19년09월30일,60.94,,
19년10월01일,59.22,,
19년10월02일,58.67,,
19년10월03일,57.44,,
19년10월04일,57.84,,
19년10월07일,58.24,,
19년10월08일,58.03,,
19년10월09일,57.72,,
19년10월10일,57.77,,
19년10월11일,60.44,,
19년10월14일,60.03,,
19년10월15일,59.42,,
19년10월16일,58.8,,
19년10월17일,59.23,,
19년10월18일,59.7,,
19년10월21일,59.38,,
19년10월22일,58.95,,
19년10월23일,59.67,,
19년10월24일,61.04,,
19년10월25일,61.46,,
19년10월28일,,,
19년10월29일,61,,
19년10월30일,61.32,,
19년10월31일,61.1,,
19년11월01일,58.72,,
19년11월04일,60.74,,
19년11월05일,61.34,,
19년11월06일,61.49,,
19년11월07일,61.13,,
19년11월08일,60.88,,
19년11월11일,61.15,,
19년11월12일,62.16,,
19년11월13일,61.48,,
19년11월14일,62.47,,
19년11월15일,61.93,,
19년11월18일,62.84,,
19년11월19일,61.86,,
19년11월20일,60.45,,
19년11월21일,62.13,,
19년11월22일,63.74,,
19년11월25일,63.43,,
19년11월26일,63.1,,
19년11월27일,63.69,,
19년11월28일,63.33,,
19년11월29일,63.83,,
19년12월02일,60.83,,
19년12월03일,60.98,,
19년12월04일,61.11,,
19년12월05일,62.73,,
19년12월06일,63.02,,
19년12월09일,63.74,,
19년12월10일,63.84,,
19년12월11일,63.78,,
19년12월12일,64.01,,
19년12월13일,64.92,,
19년12월16일,65.54,,
19년12월17일,65.62,,
19년12월18일,66.14,,
19년12월19일,66.48,,
19년12월20일,66.87,,
19년12월23일,66.21,,
19년12월24일,66.77,,
19년12월26일,67.48,,
19년12월27일,67.88,,
19년12월30일,67.81,,
19년12월31일,67.27,,
20년01월02일,65.69,,
20년01월03일,67.79,,
20년01월06일,69.65,,
20년01월07일,68.34,,
20년01월08일,69.24,,
20년01월09일,66.17,,
20년01월10일,65.93,,
20년01월13일,65.68,,
20년01월14일,64.78,,
20년01월15일,64.61,,
20년01월16일,64.74,,
20년01월17일,65.1,,
20년01월20일,65.24,,
20년01월21일,64.27,,
20년01월22일,64.26,,
20년01월23일,62.77,,
20년01월24일,62.23,,
20년01월27일,,,
20년01월28일,58.57,,
20년01월29일,59.37,,
20년01월30일,57.76,,
20년01월31일,58.45,,
20년02월03일,55.23,,
20년02월04일,53.99,,
20년02월05일,53.57,,
20년02월06일,55.18,,
20년02월07일,54.37,,
20년02월10일,53.33,,
20년02월11일,53.03,,
20년02월12일,54.23,,
20년02월13일,54.54,,
20년02월14일,55.23,,
20년02월17일,55.98,,
20년02월18일,55.11,,
20년02월19일,56.39,,
20년02월20일,56.92,,
20년02월21일,56.41,,
20년02월24일,54.64,,
20년02월25일,54.48,,
20년02월26일,52.28,,
20년02월27일,50.62,,
20년02월28일,49.05,,
20년03월02일,50.58,,
20년03월03일,51.72,,
20년03월04일,50.81,,
20년03월05일,50.78,,
20년03월06일,48.58,,
20년03월09일,32.87,,
20년03월10일,34.18,,
20년03월11일,34.58,,
20년03월12일,32.69,,
20년03월13일,33.93,,
20년03월16일,31.49,,
20년03월17일,30.83,,
20년03월18일,28.26,,
20년03월19일,25.82,,
20년03월20일,28.67,,
20년03월23일,24.6,,
20년03월24일,26.64,,
20년03월25일,27.05,,
20년03월26일,25.74,,
20년03월27일,25.04,,
20년03월30일,23.24,,
20년03월31일,23.43,,
20년04월01일,21.23,,
20년04월02일,21.55,,
20년04월03일,24.51,,
20년04월06일,24.87,,
20년04월07일,24.88,,
20년04월08일,23.52,,
20년04월09일,23.32,,
20년04월13일,22.31,,
20년04월14일,21.66,,
20년04월15일,19.68,,
20년04월16일,19.72,,
20년04월17일,20.61,,
20년04월20일,20.78,,
20년04월21일,17.37,,
20년04월22일,13.52,,
20년04월23일,18.13,,
20년04월24일,18.17,,
20년04월27일,17.97,,
20년04월28일,16.63,,
20년04월29일,17.12,,
20년04월30일,20.73,,
20년05월01일,,,
20년05월04일,24.33,,
20년05월05일,26,,
20년05월06일,26.88,,
20년05월07일,,,
20년05월08일,25.92,,
20년05월11일,26.72,,
20년05월12일,26.93,,
20년05월13일,26.84,,
20년05월14일,29.83,,
20년05월15일,31.94,,
20년05월18일,32.9,,
20년05월19일,33.18,,
20년05월20일,32.95,,
20년05월21일,34.1,,
20년05월22일,32.62,,
20년05월25일,,,
20년05월26일,34.81,,
20년05월27일,34.48,,
20년05월28일,33.17,,
20년05월29일,34.86,,
20년06월01일,37.97,,
20년06월02일,38.93,,
20년06월03일,39.87,,
20년06월04일,38.82,,
20년06월05일,40.63,,
20년06월08일,42.94,,
20년06월09일,40.85,,
20년06월10일,40.91,,
20년06월11일,40.6,,
20년06월12일,38.42,,
20년06월15일,38.35,,
20년06월16일,40.29,,
20년06월17일,41.46,,
20년06월18일,41.09,,
20년06월19일,42.95,,
20년06월22일,42.32,,
20년06월23일,43.39,,
20년06월24일,42.49,,
20년06월25일,40.58,,
20년06월26일,42.02,,
20년06월29일,40.63,,
20년06월30일,42.07,,
20년07월01일,42.7,,
20년07월02일,42.85,,
20년07월03일,42.68,,
20년07월06일,43.66,,
20년07월07일,42.9,,
20년07월08일,43.34,,
20년07월09일,43.63,,
20년07월10일,,,
20년07월13일,43.38,,
20년07월14일,42.78,,
20년07월15일,44.18,,
20년07월16일,43.37,,
20년07월17일,42.86,,
20년07월20일,42.72,,
20년07월21일,43.87,,
20년07월22일,44.12,,
20년07월23일,44.42,,
20년07월24일,43.11,,
20년07월27일,43.13,,
20년07월28일,43.12,,
20년07월29일,43.27,,
20년07월30일,43.14,,
20년07월31일,,,
20년08월03일,42.48,,
20년08월04일,42.97,,
20년08월05일,43.76,,
20년08월06일,43.71,,
20년08월07일,43.88,,
20년08월10일,,,
20년08월11일,44.12,,
20년08월12일,43.63,,
20년08월13일,44.18,,
20년08월14일,43.44,,
20년08월17일,43.67,,
20년08월18일,44.46,,
20년08월19일,43.8,,
20년08월20일,43.89,,
20년08월21일,43.96,,
20년08월24일,43.78,,
20년08월25일,44.34,,
20년08월26일,44.83,,
20년08월27일,45.01,,
20년08월28일,44.12,,
20년08월31일,45.93,,
20년09월01일,45.11,,
20년09월02일,45.3,,
20년09월03일,43.43,,
20년09월04일,43.78,,
20년09월07일,41.42,,
20년09월08일,40.68,,
20년09월09일,39.49,,
20년09월10일,39.74,,
20년09월11일,39.27,,
20년09월14일,38.89,,
20년09월15일,39.24,,
20년09월16일,41.21,,
20년09월17일,41.67,,
20년09월18일,43.02,,
20년09월21일,41.63,,
20년09월22일,41.14,,
20년09월23일,41.38,,
20년09월24일,41.21,,
20년09월25일,41.98,,
20년09월28일,41.41,,
20년09월29일,41.87,,
20년09월30일,40.36,,
20년10월01일,41.12,,
20년10월02일,38.62,,
20년10월05일,39.27,,
20년10월06일,40.55,,
20년10월07일,41.24,,
20년10월08일,41.46,,
20년10월09일,42.06,,
20년10월12일,41.28,,
20년10월13일,41.19,,
20년10월14일,41.62,,
20년10월15일,42.01,,
20년10월16일,41.88,,
20년10월19일,41.77,,
20년10월20일,41.58,,
20년10월21일,41.71,,
20년10월22일,41.36,,
20년10월23일,41.67,,
20년10월26일,39.84,,
20년10월27일,39.9,,
20년10월28일,39.27,,
20년10월29일,38.26,,
20년10월30일,37.18,,
20년11월02일,36.3,,
20년11월03일,39.52,,
20년11월04일,39.76,,
20년11월05일,40.69,,
20년11월06일,40.57,,
20년11월09일,40.34,,
20년11월10일,42.49,,
20년11월11일,44.44,,
20년11월12일,43.95,,
20년11월13일,43.15,,
20년11월16일,43.74,,
20년11월17일,43.87,,
20년11월18일,43.78,,
20년11월19일,44,,
20년11월20일,44.19,,
20년11월23일,45.61,,
20년11월24일,45.86,,
20년11월25일,47.87,,
20년11월26일,47.49,,
20년11월27일,47.13,,
20년11월30일,47.02,,
20년12월01일,47.59,,
20년12월02일,47.08,,
20년12월03일,48.06,,
20년12월04일,49.04,,
20년12월07일,48.29,,
20년12월08일,48.3,,
20년12월09일,49.14,,
20년12월10일,49.03,,
20년12월11일,50.47,,
20년12월14일,50.65,,
20년12월15일,50.17,,
20년12월16일,50.85,,
20년12월17일,51.46,,
20년12월18일,51.11,,
20년12월21일,50.26,,
20년12월22일,49.75,,
20년12월23일,49.61,,
20년12월24일,51.28,,
20년12월28일,51.07,,
20년12월29일,50.97,,
20년12월30일,51.05,,
20년12월31일,51.14,,
21년01월04일,52.49,,
21년01월05일,50.5,,
21년01월06일,53.51,,
21년01월07일,54.52,,
21년01월08일,54.58,,
21년01월11일,55.33,,
21년01월12일,55.71,,
21년01월13일,56.44,,
21년01월14일,55.7,,
21년01월15일,55.39,,
21년01월18일,54.19,,
21년01월19일,55.19,,
21년01월20일,56.24,,
21년01월21일,55.49,,
21년01월22일,55.2,,
21년01월25일,55.41,,
21년01월26일,55.32,,
21년01월27일,55.74,,
21년01월28일,54.77,,
21년01월29일,54.65,,
21년02월01일,55,,
21년02월02일,56.77,,
21년02월03일,57.64,,
21년02월04일,58.36,,
21년02월05일,58.94,,
21년02월08일,59.8,,
21년02월09일,60.49,,
21년02월10일,60.39,,
21년02월11일,60.54,,
21년02월12일,,,
21년02월15일,62.48,,
21년02월16일,62.3,,
21년02월17일,62.8,,
21년02월18일,63.26,,
21년02월19일,60.83,,
21년02월22일,61.28,,
21년02월23일,63.54,,
21년02월24일,62.89,,
21년02월25일,65.39,,
21년02월26일,64.29,,
21년03월01일,64.23,,
21년03월02일,61.41,,
21년03월03일,61.44,,
21년03월04일,63.11,,
21년03월05일,66.37,,
21년03월08일,68.32,,
21년03월09일,66.4,,
21년03월10일,65.3,,
21년03월11일,66.82,,
21년03월12일,67.9,,
21년03월15일,68.25,,
21년03월16일,66.46,,
21년03월17일,66.57,,
21년03월18일,65.29,,
21년03월19일,62.2,,
21년03월22일,63.18,,
21년03월23일,63,,
21년03월24일,60.98,,
21년03월25일,62.43,,
21년03월26일,62.07,,
21년03월29일,63.11,,
21년03월30일,63.9,,
21년03월31일,63.36,,
21년04월01일,61.51,,
21년04월05일,61.91,,
21년04월06일,61.34,,
21년04월07일,60.88,,
21년04월08일,61.24,,
21년04월09일,60.94,,
21년04월12일,61.1,,
21년04월13일,61.58,,
21년04월14일,62.56,,
21년04월15일,64.17,,
21년04월16일,65.12,,
21년04월19일,64.83,,
21년04월20일,65.74,,
21년04월21일,63.71,,
21년04월22일,62.25,,
21년04월23일,62.93,,
21년04월26일,62.37,,
21년04월27일,63.27,,
21년04월28일,63.57,,
21년04월29일,65.1,,
21년04월30일,65.27,,
21년05월03일,64.38,,
21년05월04일,65.83,,
21년05월05일,67.76,,
21년05월06일,67.17,,
21년05월07일,65.9,,
21년05월10일,66.74,,
21년05월11일,65.54,,
21년05월12일,66.56,,
21년05월13일,,,
21년05월14일,65.26,,
21년05월17일,67.17,,
21년05월18일,68.41,,
21년05월19일,66.11,,
21년05월20일,65.03,,
21년05월21일,63.25,,
21년05월24일,66.26,,
21년05월25일,67.37,,
21년05월26일,,,
21년05월27일,66.41,,
21년05월28일,67.41,,
21년05월31일,67.94,,
21년06월01일,69.1,,
21년06월02일,69.21,,
21년06월03일,69.97,,
21년06월04일,70.1,,
21년06월07일,70.03,,
21년06월08일,69.34,,
21년06월09일,71.14,,
21년06월10일,70.71,,
21년06월11일,71.18,,
21년06월14일,72.01,,
21년06월15일,71.79,,
21년06월16일,72.78,,
21년06월17일,72.35,,
21년06월18일,70.98,,
21년06월21일,71.79,,
21년06월22일,72.52,,
21년06월23일,73.43,,
21년06월24일,73.73,,
21년06월25일,73.46,,
21년06월28일,73.88,,
21년06월29일,72.85,,
21년06월30일,72.87,,
21년07월01일,73.85,,
21년07월02일,74.09,,
21년07월05일,74.68,,
21년07월06일,75.88,,
21년07월07일,73.29,,
21년07월08일,70.63,,
21년07월09일,73.03,,
21년07월12일,73.54,,
21년07월13일,74.36,,
21년07월14일,74.72,,
21년07월15일,72.23,,
21년07월16일,72.18,,
21년07월19일,71.68,,
21년07월20일,,,
21년07월21일,68.67,,
21년07월22일,71.43,,
21년07월23일,72.25,,
21년07월26일,71.59,,
21년07월27일,73.02,,
21년07월28일,72.82,,
21년07월29일,73.68,,
21년07월30일,73.9,,
21년08월02일,73.28,,
21년08월03일,71.88,,
21년08월04일,71.37,,
21년08월05일,68.8,,
21년08월06일,70.72,,
21년08월09일,,,
21년08월10일,68.91,,
21년08월11일,69.77,,
21년08월12일,70.52,,
21년08월13일,70.03,,
21년08월16일,68.9,,
21년08월17일,68.45,,
21년08월18일,68.58,,
21년08월19일,65.35,,
21년08월20일,65.37,,
21년08월23일,66.09,,
21년08월24일,68.7,,
21년08월25일,69.69,,
21년08월26일,70.11,,
21년08월27일,70.76,,
21년08월30일,71.13,,
21년08월31일,71.19,,
21년09월01일,70.43,,
21년09월02일,69.74,,
21년09월03일,71.26,,
21년09월06일,69.99,,
21년09월07일,70.35,,
21년09월08일,69.78,,
21년09월09일,70.65,,
21년09월10일,70.85,,
21년09월13일,71.73,,
21년09월14일,72.29,,
21년09월15일,72.26,,
21년09월16일,73.09,,
21년09월17일,73.06,,
21년09월20일,72.13,,
21년09월21일,72.9,,
21년09월22일,73.3,,
21년09월23일,74.11,,
21년09월24일,74.77,,
21년09월27일,76.17,,
21년09월28일,77.34,,
21년09월29일,75.7,,
21년09월30일,75.92,,
21년10월01일,75.68,,
21년10월04일,77.17,,
21년10월05일,79.57,,
21년10월06일,80.55,,
21년10월07일,77.41,,
21년10월08일,81.23,,
21년10월11일,82.03,,
21년10월12일,82.07,,
21년10월13일,81.43,,
21년10월14일,82.28,,
21년10월15일,82.99,,
21년10월18일,83.89,,
21년10월19일,83.03,,
21년10월20일,82.56,,
21년10월21일,83.12,,
21년10월22일,82.57,,
21년10월25일,84.37,,
21년10월26일,83.94,,
21년10월27일,83.46,,
21년10월28일,81.91,,
21년10월29일,82.57,,
21년11월01일,81.99,,
21년11월02일,83.31,,
21년11월03일,81.89,,
21년11월04일,,,
21년11월05일,79.48,,
21년11월08일,81.99,,
21년11월09일,82.24,,
21년11월10일,83.97,,
21년11월11일,81.83,,
21년11월12일,81.57,,
21년11월15일,80.89,,
21년11월16일,81.96,,
21년11월17일,81.01,,
21년11월18일,78.66,,
21년11월19일,80.89,,
21년11월22일,78.42,,
21년11월23일,78.47,,
21년11월24일,81.86,,
21년11월25일,81.44,,
21년11월26일,77.38,,
21년11월29일,75.17,,
21년11월30일,71.88,,
21년12월01일,71.13,,
21년12월02일,69.13,,
21년12월03일,70.79,,
21년12월06일,70.12,,
21년12월07일,73.22,,
21년12월08일,73.83,,
21년12월09일,74.48,,
21년12월10일,72.73,,
21년12월13일,74.11,,
21년12월14일,73.39,,
21년12월15일,72.01,,
21년12월16일,73.37,,
21년12월17일,73.36,,
21년12월20일,70.11,,
21년12월21일,70.56,,
21년12월22일,72.56,,
21년12월23일,73.54,,
21년12월24일,74.37,,
21년12월27일,,,
21년12월28일,76.47,,
21년12월29일,76.91,,
21년12월30일,77.24,,
21년12월31일,77.12,,
22년01월03일,76.88,,
22년01월04일,77.51,,
22년01월05일,78.4,,
22년01월06일,78.83,,
22년01월07일,80.55,,
22년01월10일,80.36,,
22년01월11일,79.97,,
22년01월12일,82.19,,
22년01월13일,82.96,,
22년01월14일,83.75,,
22년01월17일,84.92,,
22년01월18일,86.58,,
22년01월19일,86.37,,
22년01월20일,86.35,,
22년01월21일,85.14,,
22년01월24일,86.71,,
22년01월25일,84.86,,
22년01월26일,86.77,,
22년01월27일,87.8,,
22년01월28일,87.58,,
22년01월31일,88.39,,
22년02월01일,,,
22년02월02일,,,
22년02월03일,87.46,,
22년02월04일,90.22,,
22년02월07일,90.91,,
22년02월08일,90.42,,
22년02월09일,89.39,,
22년02월10일,90.6,,
22년02월11일,90.25,,
22년02월14일,92.72,,
22년02월15일,93.05,,
22년02월16일,92.6,,
22년02월17일,91.9,,
22년02월18일,90.3,,
22년02월21일,91.73,,
22년02월22일,96.01,,
22년02월23일,93.65,,
22년02월24일,98.64,,
22년02월25일,95.84,,
22년02월28일,96.86,,
22년03월01일,98.71,,
22년03월02일,110.05,,
22년03월03일,116.65,,
22년03월04일,108.84,,
22년03월07일,125.19,,
22년03월08일,122.99,,
22년03월09일,127.86,,
22년03월10일,115.33,,
22년03월11일,110.49,,
22년03월14일,109.88,,
22년03월15일,99.78,,
22년03월16일,102.52,,
22년03월17일,100.86,,
22년03월18일,106.62,,
22년03월21일,109.81,,
22년03월22일,111.19,,
22년03월23일,111.8,,
22년03월24일,115.6,,
22년03월25일,111.93,,
22년03월28일,110.67,,
22년03월29일,108.58,,
22년03월30일,108.38,,
22년03월31일,107.71,,
22년04월01일,101.61,,
22년04월04일,101.84,,
22년04월05일,105.34,,
22년04월06일,103.79,,
22년04월07일,97.41,,
22년04월08일,98.14,,
22년04월11일,97.64,,
22년04월12일,98.14,,
22년04월13일,102.44,,
22년04월14일,105.88,,
22년04월18일,108.11,,
22년04월19일,108.69,,
22년04월20일,105.56,,
22년04월21일,106.17,,
22년04월22일,105.04,,
22년04월25일,99.72,,
22년04월26일,99.57,,
22년04월27일,103.05,,
22년04월28일,102.83,,
22년04월29일,105.37,,
